,0
255,0.024148927207349773
256,0.016607278022478758
257,0.0097466001137007
258,0.009362947261308301
259,0.015533900210714944
260,0.0426216409514733
261,0.020594729018914383
262,0.004793936666427687
263,0.03477624772702286
264,0.04224797831702323
265,0.033847124993330105
266,0.044071516287827725
267,0.012723749213954052
268,0.021122042908512547
269,0.0186361509125746
270,0.009516086860945887
271,0.04662496387857665
272,0.018466500412804624
273,0.02900210343930885
274,0.03274793146455825
275,0.03932491108817652
276,0.012739647780432581
277,0.032340765668776444
278,0.030709783925003637
279,0.05963917535805395
280,0.02482448340203191
281,0.017320687159889322
282,0.047486091561787125
283,0.02135627634605749
284,0.046745690623969674
285,0.031110538640889706
286,0.021707307465898367
287,0.03052162132286589
288,0.02311377418844441
289,0.02186499284309879
290,0.043254388447058464
291,0.01856043559235538
292,0.025345763092262597
293,0.025851911389879006
294,0.05522872987014641
295,0.025254572852164887
296,0.014687258938979032
297,0.011006274435001262
298,0.008822135151248446
299,0.00998886709471729
